eval,order_1,order_2,order_3
3.78315986603268,3.41033300301361,3.87873875016743,3.49174798170009
9.3109409424446,9.41306888357263,9.33954217021836,9.26217619992592
9.11397469840258,8.89077447378163,9.07394512238002,9.09787746875286
4.40653203525202,4.52205544149134,3.72079602342102,4.19673005186586
5.56837558219651,5.74696844206601,5.63336034857868,5.47304655906914
8.75856895404869,8.92111076346056,8.77606177503194,9.03328372245999
10.4418292960759,9.31475709017436,10.2156660011929,10.5485484802971
9.31213344997265,10.5209231936563,9.29521398037714,9.49226735736288
5.74617782112795,5.55824017703922,5.59471119615457,6.10034203830369
6.41432884262501,6.75009060044803,6.41257332704647,6.4453785423737
9.72067818193534,9.24696187075733,9.64490481614189,9.64102553306896
9.03193829728004,9.32468693047814,9.03988668796594,9.03777543660726
5.66328003367387,5.44682600390863,5.79666419659154,6.19633586839919
13.4453380744248,12.3553332404964,13.4129077731381,13.5973962774782
9.10456443201018,8.51453029750881,8.96886369905958,8.74122374778554
9.30372686995976,10.3019217042196,9.32229475654688,9.40133614436733
4.38548579884009,6.27448890089327,4.55739388406668,4.54074073629378
7.62482633710631,7.09761512108896,7.55249254999029,7.41370359392507
6.08493874370961,6.43151301943533,6.17313614005569,6.32078356663527
10.1053054593903,9.89826666733195,10.1195568769033,10.3401317085305
4.40463337011786,4.72047387872294,4.47842100115995,4.38911199409492
7.08896072100828,6.45519480074935,7.05808207549103,7.35718861845482
7.93605432784178,6.99523749684172,7.9937820138866,7.82876655529334
9.85023241174047,10.2068760927752,9.93969061131508,9.76474150396665
4.65547756941154,4.57983883053531,4.855865906139,4.68365751610711
7.70504821046365,7.98710350086067,7.5671441459599,7.91497704979384
9.84019155644626,9.28335452311241,9.7378646590562,9.60110671668294
8.87831319605542,8.72457469969397,8.85667635663206,9.18189414824408
6.4154763035385,7.29745953281744,6.53762731924363,6.74340813500813
10.1860455287073,9.15697965168687,10.0616588830062,10.0258943429923
6.58931067271849,6.47764164267076,6.56341481627047,6.63928846306638
9.98693079339166,10.9120643092836,10.0465375671593,9.65538822401925
7.98874239299129,8.39890390786247,8.17255947738971,8.23881320134032
6.8431970853583,6.67574756856359,6.83313035167197,6.79249947418327
5.45823415965665,4.52417675271738,5.44085459035682,5.47661325382262
9.57765538711948,9.96076716961475,9.64928304471414,9.56667749808618
8.50658861136892,8.61097314031397,8.63135326142619,8.53166699148529
7.49369138440817,6.977896642621,7.43519068343769,7.34541625515634
7.89603525559173,7.86788274834925,7.83579550275832,7.7589227567176
8.93661631028621,9.17378119510199,9.0123402620938,9.04887839268694
6.21703804113789,6.92206049738699,6.52250437774624,6.01259048133675
10.1886785220162,9.64446290203766,10.0696530281207,9.45852547596882
7.25610206236024,7.37093020310714,7.26108263391618,7.11588389706156
9.96235097752579,10.4406562852356,10.0268948404238,9.85651842441615
11.7034848739234,11.0934767413019,11.5998160979089,11.6820192826863
8.05836963278784,7.52918559097886,8.02353276073824,7.93050198251652
7.7195236134807,7.03827320177578,7.64392959118314,7.65975677187097
7.42418445708963,9.09541291992418,7.4571328894061,7.43392735240327
5.14969364929469,5.99887587761005,5.0582934207749,4.82934754084251
10.4481370153014,10.1160187940834,10.542271980254,10.4030617410707
6.87136826420881,6.7000025664477,6.87122677301434,6.70796604221578
8.33259568197214,8.46982812726991,8.28782394629985,8.19402796738036
6.11172223863194,6.59324876836787,6.22900229643134,6.27997222105474
8.93242241829526,8.37848396233502,8.92213325250839,8.92532045762295
8.58107393712331,8.8166969370344,8.6179318698893,8.5603871320415
6.70803552135366,7.03505838424462,6.75666375534748,6.44730264405481
4.51708278139303,5.51982368257208,4.75195866506578,4.99692930826457
9.24039774735309,6.58357390100924,9.37996229389694,8.81909341497878
5.51126970413419,6.34840018987714,5.56459018991714,5.59381423620856
9.54190617648531,9.43057244112021,9.54664131392722,9.6363374875602
8.30173677891107,7.67656546755251,8.2354041744243,8.15568937688427
8.78410912183345,9.52124872917214,8.8179993208392,8.82614322365718
5.72288633833319,6.46032533367858,5.66294413403417,5.51762230243926
9.14411078677499,8.77821577774855,9.18700984085677,9.08550103318202
7.04060351192501,7.69582506879885,7.04390033866821,6.90392893128882
7.8742469954567,7.77763502608327,7.94900699779846,7.95173486534838
9.84196543412417,9.64359430826921,9.93063320732069,10.3861687360673
7.71392630759675,6.7723134682464,7.68876392232032,7.60448679438169
4.53846200144415,4.11991553860992,4.54770335992193,4.6679832727686
9.82277469372198,10.5858737434569,9.77249085593636,9.61563509222701
11.7328852217298,10.4866545480857,11.6281737315797,12.1534373478865
8.19895854738705,9.36184502341183,8.04528698184849,8.33598762004764
4.68752594386729,4.74093839025271,4.75042849417336,4.667006623433
8.63141943436306,8.49016665401453,8.6345921230463,8.72042290711807
10.7357588131983,11.0748751738745,10.94087807598,10.5124523753383
8.16408784930835,8.46311399253823,8.20534367454262,8.6953934256142
7.11022046676385,5.07854697600825,7.57129970051424,6.35860805747214
9.76678681327712,9.36247801795317,9.74850153921236,9.97013263931428
6.47203424598417,7.00063523806131,6.59643259587646,6.66635831205854
10.0508088683703,10.923590055514,9.93513166189256,9.89934820160095
6.92216369653914,7.49216542514739,7.0671208389279,6.95839400461225
8.45479572215331,8.9236430179252,8.38524287086159,8.15383134640673
9.80513803305096,9.95441518691372,10.0062332173873,9.39876530203908
8.67474016156034,8.38873643310237,8.70596608642559,8.59322330260423
5.90734552313233,6.59065367173393,5.97370419581229,5.83236981504779
6.57403346505365,6.35845448515071,6.50688968219152,6.63005331419634
8.32293432067799,8.05567361816209,8.34887793029369,8.27932310409373
11.7828833338998,11.7015978455131,11.7023872328069,11.6959607012633
5.04878363373881,4.91919106492245,5.10584274186961,5.1355204749021
6.61789991784658,5.89705452405075,6.69075739471702,6.9012400710764
8.36995202593822,8.17909023763023,8.39895415415529,8.3689680442213
8.49331614373464,8.73544736084458,8.56003112095688,9.04435648484874
6.98098640133835,6.79931871107765,7.00381637639304,6.7984164194932
9.45746600806357,9.45053251178184,9.42651081784921,9.69909750561032
8.39245867632098,8.45944871522148,8.3503707714282,8.32325096295918
7.53616711148808,8.30330781841011,7.63580175745669,7.66005630955469
7.0999956003352,7.30490744084967,7.07707248014206,6.86760511888712
8.87706251009863,9.18261575236832,8.90980613472038,8.79558440729475
5.13455879412674,4.26371581048455,5.26817741229561,5.03304039209421
11.1191670576919,10.4496664168629,11.262255189903,11.3465671541375
10.9544962682408,9.40558555671276,10.6962132097085,11.0421025500421
5.69973753831041,5.15370705200453,4.88635583091999,5.42960612193611
6.61156787985703,6.92259785654398,6.5885739264041,6.82229386003736
10.7385843754147,10.6704161689406,10.7489444727855,10.4231660656171
7.12558161645421,7.19120333403159,7.17842452325907,7.16441134164595
6.97105645904099,7.05714899825354,6.89995167874102,6.72762576985224
6.26745910425333,5.49710726331248,6.29242001027939,6.23673484845572
11.3684408596366,11.8436446053304,11.4299422170486,11.9190989113388
10.7036858436841,9.21280950947036,10.5891611364475,10.8361682970761
8.00613074748009,9.2943160077353,8.02260624719689,8.05531896115538
7.07431707112294,6.61761109880272,6.98656723209561,6.98003321035164
7.59113615498656,8.93924369683229,7.72724256153195,7.32326233203658
1.43801734486589,2.7249900882641,1.2797847488262,1.44580133382693
11.4503702663109,10.8090632220931,11.4320010849295,11.3974447158644
7.4627076645876,7.94195133356963,7.56215823957291,7.44921316821235
6.30206259610534,6.47557263782342,6.26636226001201,6.17350921345888
6.05053491330269,5.72274321543048,5.94169506036249,5.91458066131015
8.55647414940901,8.6255646738268,8.66300314228119,8.53301813301498
11.012357956167,10.745645286397,10.971367930322,11.2247432466848
8.95425588358923,9.4255589920327,8.98115140320222,9.15691294325446
7.00385793956286,5.06636229887298,7.33601532902595,7.52872937673551
8.19159569084255,8.86444693185545,8.35409742182623,7.94073338116303
5.24511955657694,5.74890711244402,5.21208692326505,6.25721261085256
8.95608829386373,8.55810694266066,9.04498724571762,8.73369451548845
6.87743469104004,6.69463960216612,6.772837448903,6.60229826485367
9.5189495952156,9.97098269620273,9.55147706272745,9.6038246110849
11.1252546445819,10.4076954036348,11.0565729588372,10.9230295429224
7.4593377717313,8.15592663948414,7.6770802812803,7.59485424084709
4.58495463735743,5.29984667226493,4.53973981015495,4.62286955761078
8.02834795611961,7.27164170345387,7.97282250723379,8.00726632940986
9.12502135334622,8.79688846104574,9.06627984711965,9.24565959875415
7.86988749972619,8.38120928671195,7.8320139498015,7.81249594021391
8.65272863418576,8.41310128822202,8.65266293895408,8.70519291709066
10.1815400027648,9.7131121271598,10.1956633474533,10.6209974393887
6.30664235803395,6.84045696558873,6.1476925741241,6.3417693912993
8.77117762673741,9.11978136610443,8.8189451099928,8.63636092582154
7.75559322490905,7.36080610469994,7.58296438595561,7.84100805060523
5.63693725327316,6.44887376369497,5.44191777918725,5.87397998328772
7.31559014891299,7.10886146426349,7.2744450345536,7.39080101221874
8.57409267730233,8.02108062604324,8.61042409742156,8.59624190636091
8.08170877388445,8.3658710947115,8.09828950455018,7.97131314069059
10.2197739536496,9.90757283561788,10.1862910130455,9.94943156389623
7.07580205884212,6.75439155155611,7.0911746777076,7.21864792968736
10.3072508571238,10.8622904720785,10.2855327600691,9.84842623448382
10.285113232605,9.88492909967412,10.1605864659544,10.8625506246575
5.68831305534198,4.99157073298936,5.61096643447959,5.9709839271521
5.1858280822742,5.22449978123089,3.27458399979389,5.22199890845997
9.87343513366959,9.40653185336743,9.7619052556145,9.8225683299394
10.0181435110638,9.2611687111371,9.92383327315977,9.81502803496153
7.82139894975321,8.17398894513518,7.79215473968992,7.98256694891453
7.24134833609807,6.80892744886385,7.1427182357494,7.29813631820933
8.84027533218188,9.26613383908869,8.99085546230178,9.23729699903442
6.14586585992004,6.28402163386556,6.20965294008386,6.49122977087512
7.09261372262255,7.09912213092979,7.052082369553,7.09488181098999
10.2628806698598,9.12557257585685,10.1665223692716,10.6854775900416
8.00763920544114,8.28401325313299,8.07769738349921,7.96840189214841
8.60597306719376,8.9030150926484,8.68774568427312,8.78780424378329
10.1075802914928,9.39496481071429,9.96625528616826,10.1805947481768
5.97391478176224,5.3106535468106,5.99765234037393,6.42774168963498
10.5901410368525,11.3968837120928,10.4873406930151,11.064963436735
7.15547407432183,7.61984847693787,7.20661058744101,7.33699294993182
7.00823236042664,7.41513559904085,6.94188630744614,6.27833837026254
6.21430715859921,6.01611897858292,6.28545794186816,6.19888341230055
11.5018070222715,10.5933250953426,11.3572132018527,11.2516809192731
6.58628668155083,6.8164384984394,6.6607282206607,6.56332754246861
8.84213854024622,8.38922794524058,8.81388147211949,8.15760546177593
7.93325994832587,8.36401732470926,7.95192035593698,7.93675968040927
9.02812462233421,9.26872387336688,9.02419259707831,9.14457448106647
4.0979433094665,5.10693734864452,4.26649914774613,4.19330803716733
9.89558725814422,9.50990695247134,9.77358938125818,10.0304982567642
5.82927954340853,5.73597393447874,5.53615709655077,5.38471915557261
9.15490903949204,8.72042114461615,9.21957452777884,9.13757095178713
6.44834243067774,7.10148101988785,6.51847266743282,6.59159953881067
8.70821721955107,7.75793042017655,8.72018869600441,8.75920411102816
11.5465442780779,10.5612957157608,11.5932134682367,11.6284565870249
11.4437826299419,12.3218412893319,11.5006601678646,11.7103256781067
2.58972567127723,4.20457923327656,2.3349148491067,2.14250532918971
8.10238775448835,7.97176197902925,8.16563705998033,8.25731722712682
9.87016079933769,9.04849790876289,9.80330614779685,9.70777511486339
9.573622261291,9.9495378024743,9.57400851955996,9.57648356811139
5.79892857520902,5.99750827973473,6.03597421695953,6.19981395460682
11.352386281431,10.3026322966723,11.2491982747052,11.3461697227917
10.038818239458,10.2131322069558,10.1900398549246,10.0213887132292
6.30758719110609,5.91138643343904,6.38232552345965,5.5695555372368
4.27176200532907,4.83879557509311,4.43294884455769,4.32544004167593
9.02341981520562,8.87905223358269,8.9899644035735,9.08506520810671
9.34515813495695,8.85716272922278,9.21707795952735,9.49980507443749
8.59244885927624,8.31431791693918,8.54061682706641,8.38317046135761
7.49682916751582,7.07095884701347,7.37737997829106,7.34224916782325
7.8702785056771,8.01540746401296,7.79337016790067,7.90717178282139
7.3280769375135,7.15495492706545,7.42150222892771,7.24797326045671
7.56057687382962,8.27850917362577,7.60337558842194,7.99178936850635
5.23927352659893,8.02800478375675,5.42882740042219,5.39903637144513
10.45198782638,9.04761341676211,10.1991308405742,10.2717399170345
7.2876399982766,7.64427860971905,7.3764232851545,7.15740104390067
8.00786412651216,7.58467266839663,7.99009782040357,8.19112356810077
4.39734615783714,5.15819737637558,4.44281057470365,3.94801799927531
8.93713950660702,8.77575154264075,8.92113415164593,8.96011894736403
8.92139733325727,8.67441201942517,8.80982893761249,8.73545781000383
9.83649476368572,9.74648978566896,9.873025840645,10.2605416243101
10.5697519151502,10.0240719086273,10.4777672624684,10.6601577904739
7.96367658491835,7.86302522821343,7.87893966336148,7.96694056718716
8.30994784144048,8.72733393417774,8.42888103001272,8.64227901593373
7.07799047252097,7.34577215778969,7.05730086239952,6.90402124711126
8.71184198325875,7.95078216582385,8.6870352967033,8.27621631821248
7.18037608041725,7.4886528561492,7.01105880539372,6.33727784058012
10.7172337819088,11.0519049356367,10.66957335108,10.239599394362
7.2763049488544,7.96662840180324,7.31699651251883,7.25111241081588
6.91546368005889,6.90824572257873,6.87377543423378,6.87310702813663
7.09494906061582,6.51688850354909,6.94929898283852,7.26285974584713
7.66567942910239,7.72305312624457,7.87762406370961,8.72094504020348
9.63252525869666,9.08434156911508,9.526643184705,9.37127490980668
7.39742941717013,7.56393662973854,7.42384993817817,7.28438391160134
6.15484937925055,5.55205781747566,6.12900992909729,6.06027337545319
13.2788730247205,13.9110325178061,13.6256766614328,13.7250477811046
7.87366530886092,8.30885354947171,7.98270738677055,8.16620968387564
7.86317697186444,7.509471523941,7.85260474869617,7.8599248563477
5.9772544919917,4.59782104891092,6.21692657386484,6.00194697130458
9.45836257001005,9.61307283147885,9.49582455600636,9.91911235744293
6.03642216750234,5.67247517913798,6.3389753804445,6.08231898568629
