y,y_opt_1,y_opt_2
71.64957686128,61.0552939053186,71.0992067109055
63.5535728181562,53.3088346115979,63.1217171801898
67.1434711822612,56.0223156431712,66.6121392377133
66.1551305324526,55.4458231537615,65.8477186018666
67.2780016708574,56.0534049524412,66.8569819058287
60.4000451985014,50.119627250371,59.7919097106351
67.3164667434872,56.3575219745011,66.783686947856
66.7737619929338,56.1360701758756,66.0786924372444
71.7937632991076,61.1146689874158,71.5149857498188
68.1629236620952,58.1499992189604,67.7815128833774
67.287365472714,56.1584325327817,66.9434260276851
63.1340124730507,52.1664564682475,62.3037465760684
71.8616005865283,61.0086830596166,71.4568545832329
60.9900833122221,52.6952127509709,60.3989638405672
67.6193220844106,56.7903072542723,67.5525955451044
62.8419360689175,52.0888661756051,62.1675419504831
70.4419323966491,59.6095258561124,69.819833227197
63.2965432429171,53.2986967607195,63.1338991809043
65.499907854011,54.3375333966681,64.7078417917211
69.4176862614121,59.1286500206961,68.9610442847854
69.2944991465857,58.2596284844972,69.0538315934278
60.3422085213956,50.5521809119322,59.7160975514122
69.3684510666863,58.8459518192962,69.0363509569542
68.2838508777771,57.7721404904706,67.9412644968486
67.330136792387,56.3811144330842,66.644254533911
65.639822526977,55.4402359712997,64.9890272438033
65.618569483106,54.3884859962585,65.2073438083769
68.7453226530752,58.1940386740647,68.3754441454648
68.3903595401396,57.3680381424304,68.0972312487485
62.1120957267575,52.9845650709627,61.562812942241
69.0051946115228,58.2742621981021,68.4508665792334
64.2238515856295,53.7432647526428,63.8272446332376
70.9675529646495,60.1090717443602,70.5648762039034
63.08102249777,52.8140491593091,62.7037820483029
72.188437367354,61.7939565006745,71.6710890198429
65.0780430083241,54.0408258116819,64.6367016274871
67.8383093860012,56.5489036539344,67.4256210534096
61.951704968359,51.7923565190715,61.5414457802164
68.9023627427792,58.1589837617937,68.4552787110846
69.0605209117868,58.7953659633666,68.5398194046337
66.8212637910512,55.492810349598,66.1750889225484
64.9902315936476,54.6378162293202,64.4261740075537
71.1075434968776,60.5370005018917,70.6858975784627
66.3227253180357,55.5214089470109,65.8755953087699
68.1292549961557,56.9587255261023,67.5432509024481
61.0755514750222,52.0951779886895,60.5084752179769
67.4113354474367,56.4565735925963,66.6300340481704
67.7562725254627,57.5189648558334,67.4419090824809
64.9354657540978,53.490667859101,64.432880857322
66.5987011214811,56.7898267516607,66.276043092894
71.8833968431016,61.4489258009966,71.7106040550779
66.1487955813653,55.2786476351345,65.8143112339712
68.2282504670735,57.2473088132938,67.6942322975833
65.936761275501,56.4424014694817,65.4398603777975
64.9522914502887,53.80049043471,64.4426398703066
65.4683701726568,54.9549169730745,64.7048910570772
68.4633962684562,57.4175626295103,68.3160373239565
65.7963146432934,55.570881034798,64.8436279824805
71.5793609758478,61.010278730481,71.3280124763098
65.41394370554,54.5346234147821,65.0351613375562
68.5269540751722,57.3517702679137,68.2032940362368
62.8892599684407,53.5258111771842,62.4254626127189
67.8175890955327,57.0302318803691,67.1552562529741
66.149137078974,55.5070031564308,65.5924164099208
67.7149840081723,56.7243392099536,67.371554776188
66.810689462482,56.7717341456667,66.5860933353923
65.4520097879501,54.195171942454,64.9551692980915
68.3852294722895,57.8546910910401,68.2372185008297
72.1647968295065,61.3686174797618,71.5054390369143
65.4427095559214,55.6045917938166,65.2428557959522
65.0031912323685,53.9110525814293,64.6341581261382
64.080813743558,53.1073374137762,63.499530940459
69.3161139764723,58.3731732484208,68.3321344159335
66.8458509759808,56.7260174461362,66.2748652307025
65.7731740944211,54.4604954707469,65.1491317954752
67.8679872086433,57.2364937422405,67.7816623240202
72.2951892045269,61.5774385297634,72.0858096130708
53.939688278859,48.763128549367,53.523418025194
67.3428206704801,56.5517524746243,66.7315806255212
65.1511683795352,54.8402201932091,65.3698055296848
69.7243737275297,58.9361667535188,69.3860140366442
60.9153436707808,50.6968494395917,60.4160683485576
69.7485645612667,59.0552839626164,69.4072032551766
68.3945589282372,58.1549628657336,68.0289268811205
67.3896023177939,56.0638047963285,66.1835415239506
59.4783529102784,49.648052966321,59.0157584714517
72.1263847912955,61.8480861142296,71.7770695688402
72.0769040163556,62.1099971885886,71.8759185222199
68.0136087160855,57.0090665075162,67.6680675478898
63.5715203161962,53.4115463419968,63.0257752474743
67.7328637512851,56.688524847381,67.388565301947
70.8147463353352,60.4568910096227,70.6585432854645
66.0765368755274,54.7439202165073,65.3405984310868
62.964369801348,53.938741454285,62.5023589315264
67.9628351051122,57.2179870597729,67.5115729379792
63.7852499683859,53.2101955081226,63.3564791629139
69.6429374453193,58.6891009729141,68.9973326081378
62.7237231455637,52.2451342712011,62.0813670909807
67.2392040237449,56.2835834759831,66.8931879606999
65.8117839195453,55.0721175895994,65.2285613357251
67.7013750590309,56.6127897455531,67.5016033203525
63.2995459578184,53.6298756457874,62.7481467099492
69.7523525856517,59.1252631942805,69.3049715928601
69.4892344935748,59.2023292852795,68.9368058203603
65.9845264793642,54.6069536265763,65.6121167575046
66.5217511920784,56.1735127581046,66.0245503818367
66.6388359105873,55.7753822709087,66.2878165584493
63.7886969072896,52.5343302974291,63.4337434969739
69.769111903928,58.8155566404576,69.1696721863348
60.1197937387718,51.6959315076678,59.7697917481323
66.7790913884317,55.9021480433465,66.2614602624411
66.1530780018946,55.6493213966278,65.9409541432118
63.7291516221225,52.3918953300804,62.3369518234986
64.933277480791,55.0503550121842,64.5688504460306
65.9408053215894,54.8339425141477,65.48532273735
66.180355229247,55.4526527066596,65.8983077761501
69.8104550156217,58.9628630855902,69.4374534670016
68.5344972492126,59.3816839954287,67.521006060746
65.6597501859117,54.5251594482994,65.2680704157113
65.5761215102583,55.0595973130603,65.2188020305738
68.2430302810601,57.141833010003,67.8823382588675
67.9974447108313,57.9080958663901,67.667925533345
69.403809496135,58.5758890933787,68.9018101480761
67.0236219627104,56.2352915706208,66.5042089368745
71.9057018009939,61.2455104440538,71.5227543348364
61.2737851648982,51.8440347802882,60.765659998088
66.5038803803852,55.7298131522433,66.1496230220115
66.3704971619667,55.9869509236198,66.0076778648493
68.6324643765899,57.6368168401264,68.1529709571432
63.2956526322395,53.1533379252887,62.5276418113762
69.8813435980424,59.1527543337259,68.9826468018897
67.2757338407598,56.6845401904587,66.8351373267544
69.8372425506994,58.7494748378577,69.4048841158751
64.1777530394588,54.2166065019796,63.5907706844728
65.6420974343536,54.6542697946736,65.2248483183492
64.8580994922673,54.2031370485359,64.412996924762
71.2067085737371,60.5274422265436,71.1404795669183
66.4767342518976,56.181450333844,66.2063429993323
68.2541247057864,57.245873737208,68.0930090263908
69.3623675828612,58.935775079194,68.5777596699561
71.9327410996382,60.9974190623839,71.5902105201573
57.5343386970489,49.492491551436,57.3019500337235
68.7554877016284,58.2417759445413,68.1440828105709
64.2753763231148,53.8676583975438,63.6261250118046
69.9541278717641,58.8284611602464,69.7315234597113
65.4357907297912,55.6059230995334,65.0087431148825
67.5168681645754,56.6258115461372,67.1899100017209
70.6418346627184,60.5657368105803,69.990904038691
68.2357117035895,57.1574212287601,67.7485288865783
61.6769304443803,52.0154079601715,61.210889156191
66.522260611478,55.6611897532813,66.1547229511915
68.9022007058179,58.4782827548192,68.2165506010384
68.1909271034688,57.2318238695846,67.9431355582402
63.5507124112094,53.1086911603463,63.1425558096683
66.7062408672331,55.6134247684516,66.2076889046528
72.342573091376,62.3618521242094,71.9967475992507
